LATITUD,LONGITUD,DISTRITO
40.392680212409495,-3.7593572957930554,LATINA
40.435209393826675,-3.7188765163188293,MONCLOA-ARAVACA
40.410560776119,-3.6937931079230744,CENTRO
40.44810636195716,-3.6762309620097398,CHAMARTIN
40.42518540300912,-3.6887800207651495,SALAMANCA
40.4166091081099,-3.6795930368034804,RETIRO
40.39241374953321,-3.697247685884226,ARGANZUELA
40.40159394334669,-3.749110841406562,LATINA
40.40966697102759,-3.701574291636879,CENTRO
40.44810636195716,-3.6762309620097398,CHAMARTIN
40.40207279862862,-3.6955325387824014,ARGANZUELA
40.40236125879463,-3.6772931748500297,RETIRO
40.426642215368176,-3.699722994908341,CENTRO
40.460622835379624,-3.5936877657335935,BARAJAS
40.40236125879463,-3.6772931748500297,RETIRO
40.399222766804556,-3.6366543437448824,MORATALAZ
40.435209393826675,-3.7188765163188293,MONCLOA-ARAVACA
40.424926347610764,-3.6899208519663427,SALAMANCA
40.379584618162156,-3.623110349262379,VILLA DE VALLECAS
40.46903299144094,-3.6976620067964996,TETUAN
40.40159394334669,-3.749110841406562,LATINA
40.460622835379624,-3.5936877657335935,BARAJAS
40.40943503279114,-3.6861797800993257,RETIRO
40.41878362561595,-3.6866519471003647,RETIRO
40.42342659084215,-3.651841641389484,CIUDAD LINEAL
40.39241374953321,-3.697247685884226,ARGANZUELA
40.38398261095106,-3.7788988980894436,LATINA
40.410560776119,-3.6937931079230744,CENTRO
40.391053041229135,-3.6958079719260075,ARGANZUELA
40.39241374953321,-3.697247685884226,ARGANZUELA
40.419011767401095,-3.692206111679657,RETIRO
40.460622835379624,-3.5936877657335935,BARAJAS
40.41878362561595,-3.6866519471003647,RETIRO
40.42938854032785,-3.664855511110751,SALAMANCA
40.42938854032785,-3.664855511110751,SALAMANCA
40.392680212409495,-3.7593572957930554,LATINA
40.42996840999023,-3.622184001035289,SAN BLAS-CANILLEJAS
40.44477474902185,-3.6129105844633775,SAN BLAS-CANILLEJAS
40.399222766804556,-3.6366543437448824,MORATALAZ
40.42802889001877,-3.710182353581842,CENTRO
40.45817981904011,-3.7207253118064827,MONCLOA-ARAVACA
40.46903299144094,-3.6976620067964996,TETUAN
40.39241367848808,-3.697259467865366,ARGANZUELA
40.476859845869534,-3.6420353342333227,HORTALEZA
40.40911512464532,-3.6793290785184363,RETIRO
40.41817157699025,-3.677392762224429,RETIRO
40.37790196240434,-3.6227296605039516,VILLA DE VALLECAS
40.37790196240434,-3.6227296605039516,VILLA DE VALLECAS
40.37790196240434,-3.6227296605039516,VILLA DE VALLECAS
40.366822704148795,-3.755451103709316,CARABANCHEL
40.4166091081099,-3.6795930368034804,RETIRO
40.402370336363475,-3.67728148137287,RETIRO
40.41789950036311,-3.7309390858931137,MONCLOA-ARAVACA
40.42646635574924,-3.704943545703863,CENTRO
40.41789950036311,-3.7309390858931137,MONCLOA-ARAVACA
40.37790196240434,-3.6227296605039516,VILLA DE VALLECAS
40.424926347610764,-3.6899208519663427,SALAMANCA
40.3829835905706,-3.7800890564106613,LATINA
40.426642215368176,-3.699722994908341,CENTRO
40.45999848510341,-3.6148888706303586,BARAJAS
40.45999848510341,-3.6148888706303586,BARAJAS
40.46903299144094,-3.6976620067964996,TETUAN
40.45224737965276,-3.6580402287911937,CIUDAD LINEAL
40.39009728291889,-3.665329063724782,PUENTE DE VALLECAS
40.45224737965276,-3.6580402287911937,CIUDAD LINEAL
40.426642215368176,-3.699722994908341,CENTRO
40.42447060804354,-3.6504253324201104,CIUDAD LINEAL
40.410560776119,-3.6937931079230744,CENTRO
40.39241374953321,-3.697247685884226,ARGANZUELA
40.393432756132874,-3.6985778802913103,ARGANZUELA
40.38351004859704,-3.6702830279075456,PUENTE DE VALLECAS
40.402370336363475,-3.67728148137287,RETIRO
40.42802889001877,-3.710182353581842,CENTRO
40.42996840999023,-3.622184001035289,SAN BLAS-CANILLEJAS
40.39241374953321,-3.697247685884226,ARGANZUELA
40.40966697102759,-3.701574291636879,CENTRO
40.392680212409495,-3.7593572957930554,LATINA
40.391054868587204,-3.6958072892892155,ARGANZUELA
40.44810636195716,-3.6762309620097398,CHAMARTIN
40.394522745106734,-3.7000855961559855,ARGANZUELA
40.40207279862862,-3.6955325387824014,ARGANZUELA
40.45531140556268,-3.587638001688095,BARAJAS
40.460622835379624,-3.5936877657335935,BARAJAS
40.419011767401095,-3.692206111679657,RETIRO
40.449208447370104,-3.6755539136331894,CHAMARTIN
40.43371190964793,-3.7104543597957758,CHAMBERI
40.47948371546377,-3.6666068980576436,CIUDAD LINEAL
40.424926347610764,-3.6899208519663427,SALAMANCA
40.47948371546377,-3.6666068980576436,CIUDAD LINEAL
40.42996840999023,-3.622184001035289,SAN BLAS-CANILLEJAS
40.41906024374356,-3.6840615387926956,RETIRO
40.40609591857167,-3.646536107063507,MORATALAZ
40.36902428128397,-3.710212677306876,USERA
40.42027705095574,-3.621741078700336,SAN BLAS-CANILLEJAS
40.393612303425975,-3.6556073868098493,PUENTE DE VALLECAS
40.419011767401095,-3.692206111679657,RETIRO
40.405283650744316,-3.6086278232922804,VICALVARO
40.386293684801885,-3.6718658006661906,PUENTE DE VALLECAS
40.419011767401095,-3.692206111679657,RETIRO
40.42996840999023,-3.622184001035289,SAN BLAS-CANILLEJAS
40.40911512464532,-3.6793290785184363,RETIRO
40.379565707685856,-3.6914252404682903,USERA
40.41906024374356,-3.6840615387926956,RETIRO
40.382311100280766,-3.7227552919050586,CARABANCHEL
40.449208447370104,-3.6755539136331894,CHAMARTIN
40.391053041229135,-3.6958079719260075,ARGANZUELA
40.433958260960964,-3.7143358486689415,CHAMBERI
40.395280262214236,-3.7219395095828647,CARABANCHEL
40.41878362561595,-3.6866519471003647,RETIRO
40.476859845869534,-3.6420353342333227,HORTALEZA
40.44477474902185,-3.6129105844633775,SAN BLAS-CANILLEJAS
40.424926347610764,-3.6899208519663427,SALAMANCA
40.410560776119,-3.6937931079230744,CENTRO
40.42938854032785,-3.664855511110751,SALAMANCA
40.410560776119,-3.6937931079230744,CENTRO
40.425256682855846,-3.725725718176111,MONCLOA-ARAVACA
40.43200210571468,-3.6709293330780204,SALAMANCA
40.45914104116349,-3.718270563679269,MONCLOA-ARAVACA
40.42577054821346,-3.700845660719608,CENTRO
40.42802889001877,-3.710182353581842,CENTRO
40.4138864430981,-3.7054840717141966,CENTRO
40.361027234554776,-3.663347261496554,VILLA DE VALLECAS
40.41583855082183,-3.7074257084323636,CENTRO
40.41583855082183,-3.7074257084323636,CENTRO
40.41583855082183,-3.7074257084323636,CENTRO
40.41583855082183,-3.7074257084323636,CENTRO
40.42577054821346,-3.700845660719608,CENTRO
40.419011767401095,-3.692206111679657,RETIRO
40.42737760210632,-3.7106116887809817,CENTRO
40.42027705095574,-3.621741078700336,SAN BLAS-CANILLEJAS
40.39241374953321,-3.697247685884226,ARGANZUELA
40.41906024374356,-3.6840615387926956,RETIRO
40.473402418562216,-3.5785233191070316,BARAJAS
40.44810636195716,-3.6762309620097398,CHAMARTIN
40.394522745106734,-3.7000855961559855,ARGANZUELA
40.46903299144094,-3.6976620067964996,TETUAN
40.379565707685856,-3.6914252404682903,USERA
40.449208447370104,-3.6755539136331894,CHAMARTIN
40.424926347610764,-3.6899208519663427,SALAMANCA
40.40159394334669,-3.749110841406562,LATINA
40.41482868269558,-3.7001663599562105,CENTRO
40.41482868269558,-3.7001663599562105,CENTRO
40.41482868269558,-3.7001663599562105,CENTRO
40.41482868269558,-3.7001663599562105,CENTRO
40.42027705095574,-3.621741078700336,SAN BLAS-CANILLEJAS
40.433291625973624,-3.6105662311927453,SAN BLAS-CANILLEJAS
40.42342659084215,-3.651841641389484,CIUDAD LINEAL
40.40911512464532,-3.6793290785184363,RETIRO
40.41410290844665,-3.7098591212735883,CENTRO
40.40236125879463,-3.6772931748500297,RETIRO
40.51635495615339,-3.685946562681175,FUENCARRAL-EL PARDO
40.48390626699566,-3.687220746230517,FUENCARRAL-EL PARDO
40.47900813206291,-3.709138377702435,FUENCARRAL-EL PARDO
40.51337745339972,-3.6897406722711366,FUENCARRAL-EL PARDO
40.47185296971466,-3.714201462972278,FUENCARRAL-EL PARDO
40.51337745339972,-3.6897406722711366,FUENCARRAL-EL PARDO
40.51337745339972,-3.6897406722711366,FUENCARRAL-EL PARDO
40.48106787416528,-3.6933504628706095,FUENCARRAL-EL PARDO
40.48025613358832,-3.7214686777952974,FUENCARRAL-EL PARDO
40.51337745339972,-3.6897406722711366,FUENCARRAL-EL PARDO
40.48390626699566,-3.687220746230517,FUENCARRAL-EL PARDO
40.47900813206291,-3.709138377702435,FUENCARRAL-EL PARDO
40.48106787416528,-3.6933504628706095,FUENCARRAL-EL PARDO
40.519673311658686,-3.7779055687726535,FUENCARRAL-EL PARDO
40.49504564211655,-3.6880070256093758,FUENCARRAL-EL PARDO
40.51635495615339,-3.685946562681175,FUENCARRAL-EL PARDO
40.519673311658686,-3.7779055687726535,FUENCARRAL-EL PARDO
40.42670719570918,-3.7242795119747836,MONCLOA-ARAVACA
40.51337745339972,-3.6897406722711366,FUENCARRAL-EL PARDO
40.51337745339972,-3.6897406722711366,FUENCARRAL-EL PARDO
40.48390626699566,-3.687220746230517,FUENCARRAL-EL PARDO
40.51635495615339,-3.685946562681175,FUENCARRAL-EL PARDO
40.51337745339972,-3.6897406722711366,FUENCARRAL-EL PARDO
40.47185296971466,-3.714201462972278,FUENCARRAL-EL PARDO
40.48025613358832,-3.7214686777952974,FUENCARRAL-EL PARDO
40.48025613358832,-3.7214686777952974,FUENCARRAL-EL PARDO
40.51337745339972,-3.6897406722711366,FUENCARRAL-EL PARDO
40.51337745339972,-3.6897406722711366,FUENCARRAL-EL PARDO
40.47185296971466,-3.714201462972278,FUENCARRAL-EL PARDO
40.47185296971466,-3.714201462972278,FUENCARRAL-EL PARDO
40.48390626699566,-3.687220746230517,FUENCARRAL-EL PARDO
40.334751832113774,-3.700809560921597,VILLAVERDE
40.41878362561595,-3.6866519471003647,RETIRO
40.38281899948726,-3.606140062044455,VILLA DE VALLECAS
40.42751913746381,-3.6482030278949904,CIUDAD LINEAL
40.4166091081099,-3.6795930368034804,RETIRO
